num;parish;parishno;tape_id;birthyear;gender;year;dialect;sg;voi;boundary;token;dur;pal;height;backness;bkn2l;rdness;stop;str;long;lat;rec_age
198;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;goe1;2.2;negpal;low;central;nbk;negrd;g;negstr;8.755025;55.703423;80
199;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;gå2;10.4;negpal;mid;back;bk;rd;g;str;8.755025;55.703423;80
200;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;goe2;8.1;negpal;low;central;nbk;negrd;g;str;8.755025;55.703423;80
201;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;bå1;8.6;negpal;mid;back;bk;rd;b;negstr;8.755025;55.703423;80
202;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;goe1;11.9;negpal;low;central;nbk;negrd;g;negstr;8.755025;55.703423;80
203;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;dar1;7.3;negpal;low;central;nbk;negrd;d;negstr;8.755025;55.703423;80
204;Ansager;2616;1210;1895;male;1975;Sy;negsg;;y;da1;24.4;negpal;low;front;nbk;negrd;d;negstr;8.755025;55.703423;80
205;Ansager;2616;1210;1895;male;1975;Sy;negsg;;y;da1;24;negpal;low;front;nbk;negrd;d;negstr;8.755025;55.703423;80
206;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;bx1;0.7;negpal;mid;central;nbk;negrd;b;negstr;8.755025;55.703423;80
207;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;gø2;26.5;negpal;mid;front;nbk;rd;g;str;8.755025;55.703423;80
208;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;goe1;3;negpal;low;central;nbk;negrd;g;negstr;8.755025;55.703423;80
209;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;dar2;2.1;negpal;low;central;nbk;negrd;d;str;8.755025;55.703423;80
210;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;dar2;11.2;negpal;low;central;nbk;negrd;d;str;8.755025;55.703423;80
211;Ansager;2616;1210;1895;male;1975;Sy;negsg;;y;di1;9.3;negpal;high;front;nbk;negrd;d;negstr;8.755025;55.703423;80
212;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;bå1;1.4;negpal;mid;back;bk;rd;b;negstr;8.755025;55.703423;80
213;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;dar1;4.6;negpal;low;central;nbk;negrd;d;negstr;8.755025;55.703423;80
214;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;goe2;5.2;negpal;low;central;nbk;negrd;g;str;8.755025;55.703423;80
215;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;gar1;1.9;negpal;low;central;nbk;negrd;g;negstr;8.755025;55.703423;80
216;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;goe1;1.8;negpal;low;central;nbk;negrd;g;negstr;8.755025;55.703423;80
217;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;dar2;2;negpal;low;central;nbk;negrd;d;str;8.755025;55.703423;80
218;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;dar1;3.3;negpal;low;central;nbk;negrd;d;negstr;8.755025;55.703423;80
219;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;da2;7.4;negpal;low;front;nbk;negrd;d;str;8.755025;55.703423;80
220;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;da2;20.7;negpal;low;front;nbk;negrd;d;str;8.755025;55.703423;80
221;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;dar1;6.6;negpal;low;central;nbk;negrd;d;negstr;8.755025;55.703423;80
222;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;goe1;4.6;negpal;low;central;nbk;negrd;g;negstr;8.755025;55.703423;80
223;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;bx1;6.2;negpal;mid;central;nbk;negrd;b;negstr;8.755025;55.703423;80
224;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;gø1;1.4;negpal;mid;front;nbk;rd;g;negstr;8.755025;55.703423;80
225;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;bx1;8.6;negpal;mid;central;nbk;negrd;b;negstr;8.755025;55.703423;80
226;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;gå1;4.8;negpal;mid;back;bk;rd;g;negstr;8.755025;55.703423;80
227;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;går1;3.8;negpal;low;back;bk;rd;g;negstr;8.755025;55.703423;80
228;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;går1;17.2;negpal;low;back;bk;rd;g;negstr;8.755025;55.703423;80
229;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;gi1;8.5;negpal;high;front;nbk;negrd;g;negstr;8.755025;55.703423;80
230;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;gi1;4.3;negpal;high;front;nbk;negrd;g;negstr;8.755025;55.703423;80
231;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;bå1;4.7;negpal;mid;back;bk;rd;b;negstr;8.755025;55.703423;80
232;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;bå2;3.9;negpal;mid;back;bk;rd;b;str;8.755025;55.703423;80
233;Ansager;2616;1210;1895;male;1975;Sy;negsg;;y;da1;14.8;negpal;low;front;nbk;negrd;d;negstr;8.755025;55.703423;80
234;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;be1;4.8;negpal;high;front;nbk;negrd;b;negstr;8.755025;55.703423;80
235;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;bx1;3.8;negpal;mid;central;nbk;negrd;b;negstr;8.755025;55.703423;80
236;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;gø2;15.7;negpal;mid;front;nbk;rd;g;str;8.755025;55.703423;80
237;Ansager;2616;1210;1895;male;1975;Sy;negsg;;;bx1;11.6;negpal;mid;central;nbk;negrd;b;negstr;8.755025;55.703423;80
238;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;da2;6.4;negpal;low;front;nbk;negrd;d;str;8.755025;55.703423;80
239;Ansager;2616;1210;1895;male;1975;Sy;negsg;voi;;go1;2.9;negpal;mid;back;bk;rd;g;negstr;8.755025;55.703423;80
240;Ansager;2616;1210;1895;male;1975;Sy;possg;;;kø2;85.8;negpal;mid;front;nbk;rd;k;str;8.755025;55.703423;80
241;Ansager;2616;1210;1895;male;1975;Sy;possg;;y;te1;71.3;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
242;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe1;64.7;negpal;low;central;nbk;negrd;k;negstr;8.755025;55.703423;80
243;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ke1;71.5;negpal;high;front;nbk;negrd;k;negstr;8.755025;55.703423;80
244;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tør1;58.2;negpal;low;front;nbk;rd;t;negstr;8.755025;55.703423;80
245;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tæ1;56.5;negpal;mid;front;nbk;negrd;t;negstr;8.755025;55.703423;80
246;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tæ2;39.4;negpal;mid;front;nbk;negrd;t;str;8.755025;55.703423;80
247;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;63.5;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
248;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ta1;37.3;negpal;low;front;nbk;negrd;t;negstr;8.755025;55.703423;80
249;Ansager;2616;1210;1895;male;1975;Sy;possg;;;pi1;21.7;negpal;high;front;nbk;negrd;p;negstr;8.755025;55.703423;80
250;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ku1;72;negpal;high;back;bk;rd;k;negstr;8.755025;55.703423;80
251;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tør1;60.4;negpal;low;front;nbk;rd;t;negstr;8.755025;55.703423;80
252;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tøe2;45;negpal;mid;front;nbk;rd;t;str;8.755025;55.703423;80
253;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe2;42;negpal;low;central;nbk;negrd;k;str;8.755025;55.703423;80
254;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe1;60.8;negpal;low;central;nbk;negrd;k;negstr;8.755025;55.703423;80
255;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;69.7;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
256;Ansager;2616;1210;1895;male;1975;Sy;possg;;;px1;21.2;negpal;mid;central;nbk;negrd;p;negstr;8.755025;55.703423;80
257;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ti1;30.7;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
258;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ku1;44.3;negpal;high;back;bk;rd;k;negstr;8.755025;55.703423;80
259;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ku1;39.9;negpal;high;back;bk;rd;k;negstr;8.755025;55.703423;80
260;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;57.8;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
261;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe1;46.4;negpal;low;central;nbk;negrd;k;negstr;8.755025;55.703423;80
262;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;69.9;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
263;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ti1;21;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
264;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;58.7;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
265;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ti1;48.3;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
266;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;37.4;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
267;Ansager;2616;1210;1895;male;1975;Sy;possg;;;pe1;55.2;negpal;high;front;nbk;negrd;p;negstr;8.755025;55.703423;80
268;Ansager;2616;1210;1895;male;1975;Sy;possg;;;pe2;39.6;negpal;high;front;nbk;negrd;p;str;8.755025;55.703423;80
269;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tx1;27;negpal;mid;central;nbk;negrd;t;negstr;8.755025;55.703423;80
270;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe1;40.4;negpal;low;central;nbk;negrd;k;negstr;8.755025;55.703423;80
271;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;47.9;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
272;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tjæ1;52;pal;mid;front;nbk;negrd;t;negstr;8.755025;55.703423;80
273;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te2;29;negpal;high;front;nbk;negrd;t;str;8.755025;55.703423;80
274;Ansager;2616;1210;1895;male;1975;Sy;possg;;y;toe1;54.6;negpal;low;central;nbk;negrd;t;negstr;8.755025;55.703423;80
275;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe1;38.5;negpal;low;central;nbk;negrd;k;negstr;8.755025;55.703423;80
276;Ansager;2616;1210;1895;male;1975;Sy;possg;;;kå1;57;negpal;mid;back;bk;rd;k;negstr;8.755025;55.703423;80
277;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe1;26.2;negpal;low;central;nbk;negrd;k;negstr;8.755025;55.703423;80
278;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;60.7;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
279;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;45.4;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
280;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;42.5;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
281;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ku2;51.6;negpal;high;back;bk;rd;k;str;8.755025;55.703423;80
282;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ku1;53.2;negpal;high;back;bk;rd;k;negstr;8.755025;55.703423;80
283;Ansager;2616;1210;1895;male;1975;Sy;possg;;;ko2;40.2;negpal;mid;back;bk;rd;k;str;8.755025;55.703423;80
284;Ansager;2616;1210;1895;male;1975;Sy;possg;;;kja2;76.7;pal;low;front;nbk;negrd;k;str;8.755025;55.703423;80
285;Ansager;2616;1210;1895;male;1975;Sy;possg;;;kjø1;85.8;pal;mid;front;nbk;rd;k;negstr;8.755025;55.703423;80
286;Ansager;2616;1210;1895;male;1975;Sy;possg;;;tør1;58.7;negpal;low;front;nbk;rd;t;negstr;8.755025;55.703423;80
287;Ansager;2616;1210;1895;male;1975;Sy;possg;;;koe2;47.4;negpal;low;central;nbk;negrd;k;str;8.755025;55.703423;80
288;Ansager;2616;1210;1895;male;1975;Sy;possg;;;pe2;33.4;negpal;high;front;nbk;negrd;p;str;8.755025;55.703423;80
289;Ansager;2616;1210;1895;male;1975;Sy;possg;;;te1;110.4;negpal;high;front;nbk;negrd;t;negstr;8.755025;55.703423;80
290;Arnborg;2501;306;1914;male;1972;MV;negsg;;;dar1;3.8;negpal;low;central;nbk;negrd;d;negstr;8.990251;56.014387;58
291;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;da1;13.2;negpal;low;front;nbk;negrd;d;negstr;8.990251;56.014387;58
292;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;da1;7;negpal;low;front;nbk;negrd;d;negstr;8.990251;56.014387;58
293;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;dx1;3.7;negpal;mid;central;nbk;negrd;d;negstr;8.990251;56.014387;58
294;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;bx1;1.4;negpal;mid;central;nbk;negrd;b;negstr;8.990251;56.014387;58
295;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;gi1;9.1;negpal;high;front;nbk;negrd;g;negstr;8.990251;56.014387;58
296;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;da1;9.5;negpal;low;front;nbk;negrd;d;negstr;8.990251;56.014387;58
297;Arnborg;2501;306;1914;male;1972;MV;negsg;;;bæ2;4.9;negpal;mid;front;nbk;negrd;b;str;8.990251;56.014387;58
298;Arnborg;2501;306;1914;male;1972;MV;negsg;;;gjår1;15.4;pal;low;back;bk;rd;g;negstr;8.990251;56.014387;58
299;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;da1;5.7;negpal;low;front;nbk;negrd;d;negstr;8.990251;56.014387;58
300;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;dæ1;6.8;negpal;mid;front;nbk;negrd;d;negstr;8.990251;56.014387;58
301;Arnborg;2501;306;1914;male;1972;MV;negsg;;;bæ2;4.6;negpal;mid;front;nbk;negrd;b;str;8.990251;56.014387;58
302;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;di2;11.6;negpal;high;front;nbk;negrd;d;str;8.990251;56.014387;58
303;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;dæ1;7.8;negpal;mid;front;nbk;negrd;d;negstr;8.990251;56.014387;58
304;Arnborg;2501;306;1914;male;1972;MV;negsg;;;dæ1;8.1;negpal;mid;front;nbk;negrd;d;negstr;8.990251;56.014387;58
305;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;da1;7.9;negpal;low;front;nbk;negrd;d;negstr;8.990251;56.014387;58
306;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;da1;6;negpal;low;front;nbk;negrd;d;negstr;8.990251;56.014387;58
307;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;gjår1;3.4;pal;low;back;bk;rd;g;negstr;8.990251;56.014387;58
308;Arnborg;2501;306;1914;male;1972;MV;negsg;;;bæ2;2.9;negpal;mid;front;nbk;negrd;b;str;8.990251;56.014387;58
309;Arnborg;2501;306;1914;male;1972;MV;negsg;;;gar2;28.9;negpal;low;central;nbk;negrd;g;str;8.990251;56.014387;58
310;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;gar2;7.3;negpal;low;central;nbk;negrd;g;str;8.990251;56.014387;58
311;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;bå1;4;negpal;mid;back;bk;rd;b;negstr;8.990251;56.014387;58
312;Arnborg;2501;306;1914;male;1972;MV;negsg;;;ba2;8.1;negpal;low;front;nbk;negrd;b;str;8.990251;56.014387;58
313;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;dæ1;5.3;negpal;mid;front;nbk;negrd;d;negstr;8.990251;56.014387;58
314;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;gæ2;11.6;negpal;mid;front;nbk;negrd;g;str;8.990251;56.014387;58
315;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;gi1;15.9;negpal;high;front;nbk;negrd;g;negstr;8.990251;56.014387;58
316;Arnborg;2501;306;1914;male;1972;MV;negsg;;;bar2;10.3;negpal;low;central;nbk;negrd;b;str;8.990251;56.014387;58
317;Arnborg;2501;306;1914;male;1972;MV;negsg;;;dx1;15.3;negpal;mid;central;nbk;negrd;d;negstr;8.990251;56.014387;58
318;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;gjår1;11.6;pal;low;back;bk;rd;g;negstr;8.990251;56.014387;58
319;Arnborg;2501;306;1914;male;1972;MV;negsg;;;bar2;5.7;negpal;low;central;nbk;negrd;b;str;8.990251;56.014387;58
320;Arnborg;2501;306;1914;male;1972;MV;negsg;voi;;gjår1;5.4;pal;low;back;bk;rd;g;negstr;8.990251;56.014387;58
321;Arnborg;2501;306;1914;male;1972;MV;negsg;;;da1;34.4;negpal;low;front;nbk;negrd;d;negstr;8.990251;56.014387;58
322;Arnborg;2501;306;1914;male;1972;MV;negsg;;;bar1;0.9;negpal;low;central;nbk;negrd;b;negstr;8.990251;56.014387;58
323;Arnborg;2501;306;1914;male;1972;MV;negsg;;y;dar1;4.4;negpal;low;central;nbk;negrd;d;negstr;8.990251;56.014387;58
324;Arnborg;2501;306;1914;male;1972;MV;possg;;;par2;48.7;negpal;low;central;nbk;negrd;p;str;8.990251;56.014387;58
325;Arnborg;2501;306;1914;male;1972;MV;possg;;y;kar2;76.1;negpal;low;central;nbk;negrd;k;str;8.990251;56.014387;58
326;Arnborg;2501;306;1914;male;1972;MV;possg;;;kår2;74.3;negpal;low;back;bk;rd;k;str;8.990251;56.014387;58
327;Arnborg;2501;306;1914;male;1972;MV;possg;;;koe1;43;negpal;low;central;nbk;negrd;k;negstr;8.990251;56.014387;58
328;Arnborg;2501;306;1914;male;1972;MV;possg;;;koe1;28.6;negpal;low;central;nbk;negrd;k;negstr;8.990251;56.014387;58
329;Arnborg;2501;306;1914;male;1972;MV;possg;;y;tør1;73.9;negpal;low;front;nbk;rd;t;negstr;8.990251;56.014387;58
330;Arnborg;2501;306;1914;male;1972;MV;possg;;;tøe2;51.4;negpal;mid;front;nbk;rd;t;str;8.990251;56.014387;58
331;Arnborg;2501;306;1914;male;1972;MV;possg;;;koe1;36.3;negpal;low;central;nbk;negrd;k;negstr;8.990251;56.014387;58
332;Arnborg;2501;306;1914;male;1972;MV;possg;;;te1;22.8;negpal;high;front;nbk;negrd;t;negstr;8.990251;56.014387;58
333;Arnborg;2501;306;1914;male;1972;MV;possg;;;ku1;5.4;negpal;high;back;bk;rd;k;negstr;8.990251;56.014387;58
334;Arnborg;2501;306;1914;male;1972;MV;possg;;;tæ2;31.8;negpal;mid;front;nbk;negrd;t;str;8.990251;56.014387;58
335;Arnborg;2501;306;1914;male;1972;MV;possg;;;kjo2;49.7;pal;mid;back;bk;rd;k;str;8.990251;56.014387;58
336;Arnborg;2501;306;1914;male;1972;MV;possg;;y;te1;52.5;negpal;high;front;nbk;negrd;t;negstr;8.990251;56.014387;58
337;Arnborg;2501;306;1914;male;1972;MV;possg;;;koe1;29.7;negpal;low;central;nbk;negrd;k;negstr;8.990251;56.014387;58
338;Arnborg;2501;306;1914;male;1972;MV;possg;;;to1;42.5;negpal;mid;back;bk;rd;t;negstr;8.990251;56.014387;58
339;Arnborg;2501;306;1914;male;1972;MV;possg;;;to1;18.1;negpal;mid;back;bk;rd;t;negstr;8.990251;56.014387;58
340;Arnborg;2501;306;1914;male;1972;MV;possg;;;koe1;38.8;negpal;low;central;nbk;negrd;k;negstr;8.990251;56.014387;58
341;Arnborg;2501;306;1914;male;1972;MV;possg;;;te2;49.7;negpal;high;front;nbk;negrd;t;str;8.990251;56.014387;58
342;Arnborg;2501;306;1914;male;1972;MV;possg;;;tør1;44.3;negpal;low;front;nbk;rd;t;negstr;8.990251;56.014387;58
343;Arnborg;2501;306;1914;male;1972;MV;possg;;;tx1;23.9;negpal;mid;central;nbk;negrd;t;negstr;8.990251;56.014387;58
344;Arnborg;2501;306;1914;male;1972;MV;possg;;y;te1;35.1;negpal;high;front;nbk;negrd;t;negstr;8.990251;56.014387;58
345;Arnborg;2501;306;1914;male;1972;MV;possg;;;tx1;21.5;negpal;mid;central;nbk;negrd;t;negstr;8.990251;56.014387;58
346;Arnborg;2501;306;1914;male;1972;MV;possg;;;tx1;39.1;negpal;mid;central;nbk;negrd;t;negstr;8.990251;56.014387;58
347;Arnborg;2501;306;1914;male;1972;MV;possg;;;tar2;51.1;negpal;low;central;nbk;negrd;t;str;8.990251;56.014387;58
348;Arnborg;2501;306;1914;male;1972;MV;possg;;;to1;46;negpal;mid;back;bk;rd;t;negstr;8.990251;56.014387;58
349;Arnborg;2501;306;1914;male;1972;MV;possg;;;ka1;23.6;negpal;low;front;nbk;negrd;k;negstr;8.990251;56.014387;58
350;Arnborg;2501;306;1914;male;1972;MV;possg;;;pæ2;21.5;negpal;mid;front;nbk;negrd;p;str;8.990251;56.014387;58
351;Arnborg;2501;306;1914;male;1972;MV;possg;;;kjø1;23.3;pal;mid;front;nbk;rd;k;negstr;8.990251;56.014387;58
352;Arnborg;2501;306;1914;male;1972;MV;possg;;;te1;33.7;negpal;high;front;nbk;negrd;t;negstr;8.990251;56.014387;58
353;Arnborg;2501;306;1914;male;1972;MV;possg;;;tøe1;62.3;negpal;mid;front;nbk;rd;t;negstr;8.990251;56.014387;58
354;Arnborg;2501;306;1914;male;1972;MV;possg;;;ku1;38;negpal;high;back;bk;rd;k;negstr;8.990251;56.014387;58
355;Arnborg;2501;306;1914;male;1972;MV;possg;;;ty1;57.8;negpal;high;front;nbk;rd;t;negstr;8.990251;56.014387;58
356;Arnborg;2501;306;1914;male;1972;MV;possg;;;tx1;15.7;negpal;mid;central;nbk;negrd;t;negstr;8.990251;56.014387;58
357;Arnborg;2501;306;1914;male;1972;MV;possg;;;tar2;26.3;negpal;low;central;nbk;negrd;t;str;8.990251;56.014387;58
358;Arnborg;2501;306;1914;male;1972;MV;possg;;;tx1;21.7;negpal;mid;central;nbk;negrd;t;negstr;8.990251;56.014387;58
359;Arnborg;2501;306;1914;male;1972;MV;possg;;;kå1;35.7;negpal;mid;back;bk;rd;k;negstr;8.990251;56.014387;58
360;Arnborg;2501;306;1914;male;1972;MV;possg;;y;tør2;67.7;negpal;low;front;nbk;rd;t;str;8.990251;56.014387;58
361;Arnborg;2501;306;1914;male;1972;MV;possg;;;te1;37.1;negpal;high;front;nbk;negrd;t;negstr;8.990251;56.014387;58
362;Arnborg;2501;306;1914;male;1972;MV;possg;;;kø1;41.9;negpal;mid;front;nbk;rd;k;negstr;8.990251;56.014387;58
363;Arnborg;2501;306;1914;male;1972;MV;possg;;;kår2;55.8;negpal;low;back;bk;rd;k;str;8.990251;56.014387;58
364;Arnborg;2501;306;1914;male;1972;MV;possg;;;tx1;45.9;negpal;mid;central;nbk;negrd;t;negstr;8.990251;56.014387;58
365;Arnborg;2501;306;1914;male;1972;MV;possg;;;ku2;33.9;negpal;high;back;bk;rd;k;str;8.990251;56.014387;58
366;Arnborg;2501;306;1914;male;1972;MV;possg;;;te1;28.8;negpal;high;front;nbk;negrd;t;negstr;8.990251;56.014387;58
367;Arnborg;2501;306;1914;male;1972;MV;possg;;;tør2;25.1;negpal;low;front;nbk;rd;t;str;8.990251;56.014387;58
368;Arnborg;2501;306;1914;male;1972;MV;possg;;;koe2;35.2;negpal;low;central;nbk;negrd;k;str;8.990251;56.014387;58
369;Arnborg;2501;306;1914;male;1972;MV;possg;;;koe1;19.3;negpal;low;central;nbk;negrd;k;negstr;8.990251;56.014387;58
370;Arnborg;2501;306;1914;male;1972;MV;possg;;;tør1;41.9;negpal;low;front;nbk;rd;t;negstr;8.990251;56.014387;58
371;Arnborg;2501;306;1914;male;1972;MV;possg;;;ku1;25.5;negpal;high;back;bk;rd;k;negstr;8.990251;56.014387;58
372;Arnborg;2501;306;1914;male;1972;MV;possg;;;tar2;45.7;negpal;low;central;nbk;negrd;t;str;8.990251;56.014387;58
373;Arnborg;2501;306;1914;male;1972;MV;possg;;;ku1;29.6;negpal;high;back;bk;rd;k;negstr;8.990251;56.014387;58
374;Arup;1323;1055;1904;male;1975;NV;negsg;;;dæ2;11.2;negpal;mid;front;nbk;negrd;d;str;8.922354;57.005745;71
375;Arup;1323;1055;1904;male;1975;NV;negsg;;;bå1;5.4;negpal;mid;back;bk;rd;b;negstr;8.922354;57.005745;71
376;Arup;1323;1055;1904;male;1975;NV;negsg;;y;dar1;13.8;negpal;low;central;nbk;negrd;d;negstr;8.922354;57.005745;71
377;Arup;1323;1055;1904;male;1975;NV;negsg;;;bæ2;1.2;negpal;mid;front;nbk;negrd;b;str;8.922354;57.005745;71
378;Arup;1323;1055;1904;male;1975;NV;negsg;;;da2;3.2;negpal;low;front;nbk;negrd;d;str;8.922354;57.005745;71
379;Arup;1323;1055;1904;male;1975;NV;negsg;;;bx1;4.7;negpal;mid;central;nbk;negrd;b;negstr;8.922354;57.005745;71
380;Arup;1323;1055;1904;male;1975;NV;negsg;voi;;bar2;8.7;negpal;low;central;nbk;negrd;b;str;8.922354;57.005745;71
381;Arup;1323;1055;1904;male;1975;NV;negsg;;;dar2;11.9;negpal;low;central;nbk;negrd;d;str;8.922354;57.005745;71
382;Arup;1323;1055;1904;male;1975;NV;negsg;voi;;dø2;9.3;negpal;mid;front;nbk;rd;d;str;8.922354;57.005745;71
383;Arup;1323;1055;1904;male;1975;NV;negsg;;;bæ2;11.9;negpal;mid;front;nbk;negrd;b;str;8.922354;57.005745;71
384;Arup;1323;1055;1904;male;1975;NV;negsg;;;bå1;8.7;negpal;mid;back;bk;rd;b;negstr;8.922354;57.005745;71
385;Arup;1323;1055;1904;male;1975;NV;negsg;voi;;goe1;13.2;negpal;low;central;nbk;negrd;g;negstr;8.922354;57.005745;71
386;Arup;1323;1055;1904;male;1975;NV;negsg;;y;da1;8.7;negpal;low;front;nbk;negrd;d;negstr;8.922354;57.005745;71
387;Arup;1323;1055;1904;male;1975;NV;negsg;;;dæ2;17.4;negpal;mid;front;nbk;negrd;d;str;8.922354;57.005745;71
388;Arup;1323;1055;1904;male;1975;NV;possg;;;ka1;77.7;negpal;low;front;nbk;negrd;k;negstr;8.922354;57.005745;71
389;Arup;1323;1055;1904;male;1975;NV;possg;;;ty2;56.9;negpal;high;front;nbk;rd;t;str;8.922354;57.005745;71
390;Arup;1323;1055;1904;male;1975;NV;possg;;;ty2;53.4;negpal;high;front;nbk;rd;t;str;8.922354;57.005745;71
391;Arup;1323;1055;1904;male;1975;NV;possg;;;ty2;52.6;negpal;high;front;nbk;rd;t;str;8.922354;57.005745;71
392;Arup;1323;1055;1904;male;1975;NV;possg;;;to2;26.9;negpal;mid;back;bk;rd;t;str;8.922354;57.005745;71
